year,state name,region_1,age,sex_1,race,race_1,martial status,union type,educ99,occ,ind,wkswork1,uhrswork,incwage
1990,Florida,South,33,female,1,White,"Married, spouse present",NIU,,205,831,52,40,31000.0
1990,Texas,South,29,female,1,White,"Married, spouse present",NIU,,156,842,52,40,20000.0
1990,Massachusetts,Northeast,32,female,1,White,"Married, spouse present",Member of labor union,,765,152,45,32,14000.0
1990,Wisconsin,Midwest,40,female,1,White,Divorced,NIU,,19,331,52,40,18000.0
1990,North Carolina,South,52,female,2,Black,Never mar,NIU,,446,832,52,38,7649.0
1990,California,West,32,female,1,White,"Married, spouse present",No union coverage,,308,172,52,42,31000.0
1990,Illinois,Midwest,54,female,3,Hispanic,Divorced,NIU,,318,421,52,40,24000.0
1990,Iowa,Midwest,43,female,1,White,"Married, spouse present",Member of labor union,,156,842,42,40,32000.0
1990,New York,Northeast,41,female,1,White,"Married, spouse present",NIU,,389,921,52,38,19069.0
1990,Pennsylvania,Northeast,27,female,1,White,"Married, spouse present",Member of labor union,,754,101,52,18,2400.0
1990,North Carolina,South,36,female,1,White,Divorced,NIU,,265,631,26,20,1100.0
1990,Utah,West,33,female,1,White,Divorced,NIU,,259,512,52,40,37000.0
1990,Maryland,South,25,female,2,Black,Never mar,NIU,,315,922,52,40,23000.0
1990,Rhode Island,Northeast,27,female,1,White,Never mar,No union coverage,,777,142,52,40,10000.0
1990,Massachusetts,Northeast,32,female,1,White,Never mar,NIU,,188,872,52,37,18000.0
1990,New Jersey,Northeast,51,female,4,Other,Widowed,NIU,,383,700,40,40,13000.0
1990,Michigan,Midwest,34,female,1,White,"Married, spouse present",No union coverage,,164,842,37,30,50000.0
1990,Rhode Island,Northeast,28,female,1,White,"Married, spouse present",No union coverage,,329,850,26,8,2000.0
1990,California,West,42,female,3,Hispanic,Never mar,NIU,,313,362,52,40,23000.0
1990,Nevada,West,37,female,1,White,Never mar,NIU,,156,842,52,35,33000.0
1990,Rhode Island,Northeast,61,female,1,White,"Married, spouse present",NIU,,779,391,52,40,15000.0
1990,Mississippi,South,39,female,1,White,"Married, spouse present",NIU,,155,842,52,40,28000.0
1990,Missouri,Midwest,31,female,1,White,Separated,NIU,,889,100,52,40,20000.0
1990,California,West,42,female,1,White,"Married, spouse present",No union coverage,,33,322,52,45,36000.0
1990,California,West,41,female,3,Hispanic,Divorced,Member of labor union,,95,831,52,40,35480.0
1990,Ohio,Midwest,28,female,1,White,Never mar,NIU,,19,712,52,45,27000.0
1990,Michigan,Midwest,25,female,1,White,Never mar,NIU,,276,621,12,40,1300.0
1990,Vermont,Northeast,26,female,1,White,"Married, spouse present",NIU,,313,530,52,40,17950.0
1990,Delaware,South,51,female,1,White,"Married, spouse present",NIU,,154,850,42,37,30000.0
1990,Pennsylvania,Northeast,58,female,1,White,"Married, spouse present",NIU,,157,842,40,31,45800.0
1990,Oklahoma,South,37,female,1,White,Divorced,NIU,,434,641,52,35,12000.0
1990,Pennsylvania,Northeast,42,female,1,White,"Married, spouse present",NIU,,167,850,40,3,5000.0
1990,Massachusetts,Northeast,49,female,3,Hispanic,Divorced,No union coverage,,185,632,44,50,30000.0
1990,New Jersey,Northeast,32,female,2,Black,"Married, spouse present",NIU,,389,802,52,40,14000.0
1990,Montana,West,40,female,1,White,"Married, spouse present",NIU,,779,171,30,40,7000.0
1990,Colorado,West,49,female,1,White,"Married, spouse present",No union coverage,,156,842,23,30,3500.0
1990,Massachusetts,Northeast,42,female,1,White,Divorced,Member of labor union,,446,812,52,48,45000.0
1990,California,West,58,female,1,White,"Married, spouse present",NIU,,389,60,52,40,45000.0
1990,Illinois,Midwest,56,female,2,Black,"Married, spouse present",NIU,,276,611,52,40,5800.0
1990,North Carolina,South,26,female,1,White,"Married, spouse present",No union coverage,,243,580,35,40,18000.0
1990,Arizona,West,30,female,1,White,"Married, spouse present",NIU,,253,711,52,40,19000.0
1990,Louisiana,South,28,female,1,White,Divorced,No union coverage,,259,212,52,40,16700.0
1990,Michigan,Midwest,34,female,1,White,"Married, spouse present",NIU,,319,821,52,18,4000.0
1990,Michigan,Midwest,31,female,1,White,Never mar,No union coverage,,259,530,52,40,24110.0
1990,Vermont,Northeast,32,female,1,White,Never mar,No union coverage,,159,802,52,50,17000.0
1990,Wisconsin,Midwest,25,female,1,White,Never mar,NIU,,176,880,52,45,16000.0
1990,Arkansas,South,36,female,1,White,"Married, spouse present",Member of labor union,,157,842,52,40,27798.0
1990,Nebraska,Midwest,34,female,1,White,"Married, spouse present",No union coverage,,203,840,52,40,18800.0
1990,California,West,32,female,4,Other,"Married, spouse present",Covered by union but not a member,,338,910,52,40,23000.0
1990,Virginia,South,34,female,1,White,"Married, spouse present",NIU,,95,831,32,32,11000.0
1990,Arkansas,South,35,female,1,White,"Married, spouse present",NIU,,156,842,39,40,6000.0
1990,Nebraska,Midwest,34,female,1,White,"Married, spouse present",NIU,,19,711,52,40,20500.0
1990,Missouri,Midwest,49,female,1,White,"Married, spouse present",NIU,,453,842,52,40,15000.0
1990,Mississippi,South,49,female,4,Other,"Married, spouse present",NIU,,95,831,52,40,25000.0
1990,South Dakota,Midwest,58,female,1,White,"Married, spouse present",NIU,,159,861,52,40,13000.0
1990,Iowa,Midwest,33,female,1,White,"Married, spouse present",No union coverage,,207,840,46,45,13159.0
1990,Florida,South,49,female,1,White,"Married, spouse present",NIU,,318,421,52,40,30000.0
1990,California,West,26,female,1,White,Never mar,NIU,,174,871,52,40,16200.0
1990,Illinois,Midwest,34,female,3,Hispanic,Never mar,Member of labor union,,157,842,52,35,25000.0
1990,North Carolina,South,27,female,1,White,"Married, spouse present",NIU,,265,631,52,35,5000.0
1990,Wyoming,West,33,female,1,White,"Married, spouse present",NIU,,383,700,52,38,8600.0
1990,Wisconsin,Midwest,41,female,1,White,"Married, spouse present",No union coverage,,385,591,52,40,10500.0
1990,Idaho,West,32,female,1,White,"Married, spouse present",NIU,,883,102,44,40,13000.0
1990,California,West,33,female,1,White,"Married, spouse present",NIU,,418,910,50,20,7800.0
1990,Florida,South,27,female,1,White,Never mar,NIU,,487,20,52,45,35000.0
1990,Texas,South,56,female,1,White,"Married, spouse present",NIU,,753,372,52,38,18574.0
1990,Virginia,South,48,female,1,White,"Married, spouse present",NIU,,435,641,37,40,5000.0
1990,South Carolina,South,60,female,1,White,"Married, spouse present",NIU,,303,932,40,40,17000.0
1990,South Carolina,South,40,female,2,Black,Divorced,NIU,,438,641,52,36,10270.0
1990,New York,Northeast,25,female,1,White,"Married, spouse present",NIU,,156,842,38,40,11000.0
1990,North Carolina,South,28,female,2,Black,"Married, spouse present",NIU,,447,832,52,40,11200.0
1990,Pennsylvania,Northeast,36,female,1,White,Widowed,NIU,,738,142,52,40,9000.0
1990,New Jersey,Northeast,26,female,1,White,"Married, spouse absent",NIU,,443,641,52,30,7000.0
1990,Delaware,South,37,female,1,White,"Married, spouse present",NIU,,243,601,52,20,9000.0
1990,New York,Northeast,54,female,1,White,"Married, spouse present",NIU,,449,722,52,40,16000.0
1990,Florida,South,26,female,4,Other,"Married, spouse present",NIU,,435,641,52,45,10000.0
1990,Maryland,South,44,female,2,Black,Divorced,NIU,,313,931,52,40,23000.0
1990,Tennessee,South,33,female,2,Black,Never mar,NIU,,159,870,52,38,22000.0
1990,Maryland,South,42,female,2,Black,Never mar,NIU,,313,931,52,45,28337.0
1990,Pennsylvania,Northeast,28,female,1,White,"Married, spouse present",NIU,,157,842,14,40,11000.0
1990,Ohio,Midwest,61,female,1,White,"Married, spouse present",NIU,,653,342,52,45,22000.0
1990,New York,Northeast,27,female,2,Black,Never mar,NIU,,9,700,52,35,19000.0
1990,New York,Northeast,47,female,1,White,"Married, spouse present",No union coverage,,313,842,52,40,12000.0
1990,Michigan,Midwest,43,female,1,White,"Married, spouse present",NIU,,19,710,52,40,40000.0
1990,Louisiana,South,36,female,1,White,"Married, spouse absent",NIU,,426,741,8,40,700.0
1990,Maine,Northeast,38,female,1,White,"Married, spouse present",NIU,,19,832,52,51,32000.0
1990,Tennessee,South,50,female,2,Black,Never mar,NIU,,446,832,52,40,26000.0
1990,Virginia,South,34,female,1,White,"Married, spouse present",NIU,,313,712,52,40,10800.0
1990,Indiana,Midwest,27,female,1,White,"Married, spouse present",NIU,,313,320,52,40,13178.0
1990,Ohio,Midwest,39,female,1,White,"Married, spouse present",Member of labor union,,418,910,52,40,31000.0
1990,Massachusetts,Northeast,54,female,1,White,"Married, spouse present",NIU,,14,850,52,55,45000.0
1990,Illinois,Midwest,34,female,1,White,"Married, spouse present",NIU,,468,930,20,5,1100.0
1990,New Jersey,Northeast,56,female,1,White,"Married, spouse present",No union coverage,,389,512,44,33,13190.0
1990,Maryland,South,54,female,1,White,"Married, spouse present",NIU,,379,922,52,28,14587.0
1990,Florida,South,59,female,1,White,"Married, spouse present",NIU,,255,710,52,40,75000.0
1990,Illinois,Midwest,54,female,1,White,Divorced,No union coverage,,446,870,49,38,13600.0
1990,Pennsylvania,Northeast,41,female,1,White,Never mar,NIU,,15,831,52,40,44000.0
1990,California,West,37,female,3,Hispanic,"Married, spouse present",NIU,,243,711,52,40,23000.0
1990,Washington,West,63,female,1,White,Divorced,NIU,,276,601,52,35,15000.0
1990,Kentucky,South,51,female,1,White,"Married, spouse present",No union coverage,,337,820,52,24,6000.0
1990,New Mexico,West,58,female,3,Hispanic,Divorced,No union coverage,,748,831,52,40,13600.0
1990,California,West,59,female,1,White,Widowed,NIU,,379,932,52,40,17000.0
1990,Massachusetts,Northeast,41,female,1,White,"Married, spouse present",NIU,,683,342,52,40,20000.0
1990,Texas,South,28,female,1,White,"Married, spouse present",NIU,,159,850,47,45,24700.0
1990,Illinois,Midwest,49,female,4,Other,"Married, spouse present",No union coverage,,23,850,52,40,32000.0
1990,Massachusetts,Northeast,48,female,1,White,"Married, spouse present",Member of labor union,,154,850,52,55,5109.0
1990,Vermont,Northeast,54,female,1,White,"Married, spouse present",NIU,,156,842,52,40,24000.0
1990,Rhode Island,Northeast,42,female,1,White,Divorced,No union coverage,,259,530,52,40,27000.0
1990,Montana,West,52,female,1,White,Widowed,NIU,,235,850,52,40,20300.0
1990,Massachusetts,Northeast,30,female,2,Black,Never mar,NIU,,418,910,52,40,35000.0
1990,Alaska,West,32,female,1,White,"Married, spouse present",NIU,,19,932,52,40,39000.0
1990,California,West,33,female,3,Hispanic,Separated,NIU,,276,601,50,40,9800.0
1990,Washington,West,45,female,1,White,"Married, spouse present",NIU,,359,401,39,35,9000.0
1990,Mississippi,South,31,female,1,White,Divorced,NIU,,434,641,52,40,10300.0
1990,Nebraska,Midwest,43,female,1,White,"Married, spouse present",NIU,,313,60,52,40,20000.0
1990,Ohio,Midwest,29,female,1,White,"Married, spouse present",Member of labor union,,158,842,52,40,22300.0
1990,Iowa,Midwest,46,female,1,White,Divorced,NIU,,376,682,52,45,13820.0
1990,Idaho,West,50,female,1,White,"Married, spouse present",NIU,,23,762,52,40,20000.0
1990,Wisconsin,Midwest,41,female,2,Black,Divorced,NIU,,453,460,26,40,3300.0
1990,California,West,40,female,1,White,Never mar,NIU,,434,641,52,15,2916.0
1990,Colorado,West,42,female,1,White,"Married, spouse present",NIU,,217,882,52,40,35000.0
1990,Massachusetts,Northeast,54,female,1,White,Widowed,NIU,,313,850,30,35,9800.0
1990,Texas,South,54,female,2,Black,"Married, spouse present",NIU,,453,842,52,40,12000.0
1990,Virginia,South,40,female,2,Black,Separated,NIU,,633,771,39,60,23000.0
1990,Georgia,South,34,female,1,White,"Married, spouse present",NIU,,445,820,52,24,10000.0
1990,New Jersey,Northeast,33,female,1,White,Never mar,NIU,,363,441,52,40,22000.0
1990,Ohio,Midwest,43,female,1,White,"Married, spouse present",NIU,,883,172,52,40,16000.0
1990,New York,Northeast,56,female,2,Black,Separated,NIU,,257,441,52,35,30000.0
1990,Ohio,Midwest,33,female,1,White,Never mar,NIU,,418,910,52,40,30000.0
1990,Montana,West,40,female,1,White,"Married, spouse present",NIU,,313,850,52,40,19500.0
1990,Maryland,South,42,female,2,Black,Separated,NIU,,23,931,52,40,32000.0
1990,North Carolina,South,48,female,1,White,"Married, spouse present",NIU,,738,142,48,40,12000.0
1990,Texas,South,39,female,1,White,"Married, spouse present",No union coverage,,335,842,52,40,17000.0
1990,Illinois,Midwest,43,female,1,White,"Married, spouse present",NIU,,155,862,52,40,14700.0
1990,Arizona,West,28,female,1,White,"Married, spouse present",Member of labor union,,688,601,52,36,22000.0
1990,Michigan,Midwest,33,female,1,White,"Married, spouse present",NIU,,276,601,52,40,23000.0
1990,North Carolina,South,37,female,2,Black,Never mar,NIU,,777,371,52,40,10000.0
1990,Montana,West,43,female,1,White,"Married, spouse present",No union coverage,,243,601,52,40,10000.0
1990,Ohio,Midwest,43,female,1,White,Divorced,NIU,,883,221,30,40,5500.0
1990,New Jersey,Northeast,44,female,2,Black,"Married, spouse present",NIU,,337,851,52,32,14000.0
1990,Florida,South,27,female,3,Hispanic,"Married, spouse absent",NIU,,383,700,52,40,17000.0
1990,North Carolina,South,52,female,1,White,"Married, spouse present",NIU,,683,342,52,40,13000.0
1990,Massachusetts,Northeast,31,female,1,White,"Married, spouse present",No union coverage,,447,731,52,35,8000.0
1990,Virginia,South,27,female,1,White,"Married, spouse absent",NIU,,315,932,52,40,22000.0
1990,Florida,South,27,female,2,Black,Never mar,NIU,,444,842,13,16,740.0
1990,Utah,West,42,female,1,White,"Married, spouse present",No union coverage,,275,750,18,22,1426.0
1990,Washington,West,36,female,1,White,Never mar,NIU,,128,850,52,40,20000.0
1990,Pennsylvania,Northeast,60,female,1,White,"Married, spouse present",NIU,,323,871,52,30,5917.0
1990,Pennsylvania,Northeast,62,female,1,White,"Married, spouse present",NIU,,313,881,52,40,14000.0
1990,Massachusetts,Northeast,31,female,1,White,Never mar,NIU,,103,831,52,40,33738.0
1990,Massachusetts,Northeast,25,female,1,White,Never mar,NIU,,95,831,52,32,31000.0
1990,Vermont,Northeast,32,female,1,White,"Married, spouse present",No union coverage,,95,831,26,24,10100.0
1990,New York,Northeast,52,female,1,White,Divorced,NIU,,167,922,52,43,24000.0
1990,Alaska,West,26,female,1,White,Never mar,No union coverage,,337,432,52,40,20000.0
1990,Hawaii,West,37,female,1,White,"Married, spouse present",NIU,,19,60,52,50,18000.0
1990,Ohio,Midwest,35,female,1,White,Divorced,No union coverage,,95,831,52,45,26200.0
1990,Wisconsin,Midwest,35,female,2,Black,"Married, spouse present",NIU,,375,711,52,40,15000.0
1990,Ohio,Midwest,63,female,1,White,"Married, spouse present",NIU,,274,591,52,40,14000.0
1990,North Dakota,Midwest,37,female,1,White,"Married, spouse present",NIU,,313,842,38,40,9000.0
1990,New Mexico,West,25,female,1,White,"Married, spouse present",NIU,,337,890,52,40,13000.0
1990,Idaho,West,26,female,1,White,Divorced,NIU,,754,101,52,40,21000.0
1990,North Dakota,Midwest,32,female,1,White,"Married, spouse present",No union coverage,,276,601,52,37,6250.0
1990,Texas,South,30,female,1,White,"Married, spouse present",NIU,,19,591,52,55,33000.0
1990,Indiana,Midwest,26,female,2,Black,Divorced,NIU,,207,831,52,40,16000.0
1990,Mississippi,South,29,female,1,White,"Married, spouse present",NIU,,769,100,52,40,13000.0
1990,Nevada,West,32,female,4,Other,"Married, spouse present",NIU,,207,831,52,36,15000.0
1990,California,West,28,female,3,Hispanic,"Married, spouse present",NIU,,19,462,52,40,25000.0
1990,California,West,33,female,1,White,"Married, spouse present",NIU,,683,342,40,40,4700.0
1990,Texas,South,39,female,1,White,Never mar,No union coverage,,319,711,52,20,6000.0
1990,Oregon,West,46,female,1,White,"Married, spouse present",Member of labor union,,446,831,52,40,14222.0
1990,Delaware,South,25,female,1,White,Never mar,No union coverage,,174,870,48,50,14000.0
1990,Wyoming,West,43,female,1,White,"Married, spouse present",NIU,,95,831,52,40,25000.0
1990,New Mexico,West,34,female,3,Hispanic,"Married, spouse present",NIU,,157,842,52,44,25700.0
1990,California,West,30,female,1,White,"Married, spouse present",NIU,,37,882,52,40,30000.0
1990,Ohio,Midwest,48,female,1,White,"Married, spouse present",No union coverage,,785,342,52,40,25000.0
1990,Texas,South,25,female,3,Hispanic,"Married, spouse present",NIU,,276,641,26,20,2200.0
1990,Michigan,Midwest,40,female,1,White,Never mar,NIU,,754,242,50,40,17000.0
1990,New Hampshire,Northeast,32,female,1,White,"Married, spouse present",NIU,,458,772,40,25,6200.0
1990,Arkansas,South,58,female,1,White,"Married, spouse present",NIU,,407,761,52,8,1500.0
1990,Texas,South,40,female,1,White,Divorced,NIU,,203,831,52,40,38000.0
1990,Ohio,Midwest,51,female,1,White,"Married, spouse present",NIU,,194,172,48,40,22000.0
1990,Ohio,Midwest,37,female,1,White,Divorced,NIU,,174,871,52,40,17215.0
1990,New Jersey,Northeast,26,female,1,White,Never mar,NIU,,187,442,52,40,21000.0
1990,Nebraska,Midwest,53,female,1,White,"Married, spouse present",NIU,,164,852,52,40,20000.0
1990,California,West,35,female,4,Other,"Married, spouse present",NIU,,235,852,52,40,25000.0
1990,New Jersey,Northeast,28,female,1,White,"Married, spouse present",NIU,,337,881,52,20,10000.0
1990,Ohio,Midwest,38,female,1,White,"Married, spouse present",NIU,,207,831,52,24,13000.0
1990,Kansas,Midwest,29,female,1,White,"Married, spouse present",NIU,,158,842,18,40,8000.0
1990,New Jersey,Northeast,33,female,1,White,Divorced,Member of labor union,,156,842,52,40,25000.0
1990,Pennsylvania,Northeast,34,female,2,Black,Never mar,No union coverage,,447,731,40,45,5986.0
1990,California,West,47,female,3,Hispanic,"Married, spouse present",No union coverage,,653,212,52,40,12000.0
1990,California,West,38,female,2,Black,"Married, spouse present",NIU,,529,441,52,40,36000.0
1990,Virginia,South,46,female,1,White,"Married, spouse present",No union coverage,,313,841,52,40,28000.0
1990,New York,Northeast,49,female,1,White,"Married, spouse present",Member of labor union,,387,842,40,30,7000.0
